dataMatrix	HU_neg_011_b2	HU_neg_014_b2	HU_neg_015_b2	HU_neg_017	HU_neg_018	HU_neg_019_b2	HU_neg_020	HU_neg_021	HU_neg_022_b2	HU_neg_023_b2	HU_neg_024_b2	HU_neg_025_b2	HU_neg_026_b2	HU_neg_027	HU_neg_028	HU_neg_029_b2	HU_neg_030_b2	HU_neg_031_b2	HU_neg_032	HU_neg_033_b2	HU_neg_034	HU_neg_035_b2	HU_neg_036_b2	HU_neg_037	HU_neg_039_b2	HU_neg_040_b2	HU_neg_041	HU_neg_042_b2	HU_neg_043	HU_neg_044	HU_neg_045_b2	HU_neg_046_b2	HU_neg_047	HU_neg_048	HU_neg_049	HU_neg_050	HU_neg_051	HU_neg_052	HU_neg_053_b2	HU_neg_054_b2	HU_neg_055	HU_neg_056_b2	HU_neg_057_b2	HU_neg_058_b2	HU_neg_060	HU_neg_061	HU_neg_062_b2	HU_neg_063_b2	HU_neg_064	HU_neg_065	HU_neg_066	HU_neg_067_b2	HU_neg_068	HU_neg_069_b2	HU_neg_070_b2	HU_neg_072	HU_neg_073_b2	HU_neg_074_b2	HU_neg_075_b2	HU_neg_076_b2	HU_neg_077	HU_neg_078	HU_neg_079	HU_neg_080_b2	HU_neg_081_b2	HU_neg_082_b2	HU_neg_083	HU_neg_084_b2	HU_neg_085_b2	HU_neg_086	HU_neg_087_b2	HU_neg_088	HU_neg_089	HU_neg_090	HU_neg_091	HU_neg_092_b2	HU_neg_093	HU_neg_094	HU_neg_095_b2	HU_neg_096_b2	HU_neg_097_b2	HU_neg_098_b2	HU_neg_099	HU_neg_100	HU_neg_101	HU_neg_102_b2	HU_neg_103_b2	HU_neg_105	HU_neg_106_b2	HU_neg_107	HU_neg_108	HU_neg_109	HU_neg_110	HU_neg_112_b2	HU_neg_113_b2	HU_neg_114_b2	HU_neg_115_b2	HU_neg_116	HU_neg_117_b2	HU_neg_118	HU_neg_119_b2	HU_neg_120_b2	HU_neg_121_b2	HU_neg_122_b2	HU_neg_123	HU_neg_124_b2	HU_neg_125	HU_neg_126	HU_neg_127	HU_neg_129_b2	HU_neg_130	HU_neg_131	HU_neg_132	HU_neg_133	HU_neg_134	HU_neg_135_b2	HU_neg_136_b2	HU_neg_137_b2	HU_neg_138	HU_neg_139_b2	HU_neg_140_b2	HU_neg_142_b2	HU_neg_143_b2	HU_neg_144	HU_neg_145_b2	HU_neg_147_b2	HU_neg_148	HU_neg_149	HU_neg_150	HU_neg_152	HU_neg_154	HU_neg_156	HU_neg_157	HU_neg_158	HU_neg_159_b2	HU_neg_160_b2	HU_neg_162_b2	HU_neg_163	HU_neg_164_b2	HU_neg_166_b2	HU_neg_167_b2	HU_neg_168_b2	HU_neg_169_b2	HU_neg_170	HU_neg_171	HU_neg_172	HU_neg_173	HU_neg_174	HU_neg_175	HU_neg_177_b2	HU_neg_179	HU_neg_180	HU_neg_181	HU_neg_182	HU_neg_183_b2	HU_neg_184	HU_neg_185	HU_neg_186	HU_neg_188_b2	HU_neg_189	HU_neg_190_b2	HU_neg_191_b2	HU_neg_192	HU_neg_193_b2	HU_neg_194_b2	HU_neg_195_b2	HU_neg_196	HU_neg_197_b2	HU_neg_198_b2	HU_neg_199_b2	HU_neg_200	HU_neg_201	HU_neg_202	HU_neg_203_b2	HU_neg_204	HU_neg_205_b2	HU_neg_206_b2	HU_neg_207	HU_neg_208	HU_neg_209
M199.0062T416	2.733417711	2.432412107	3.10356087	2.629964734	2.653041283	2.879818719	2.642573341	2.483535841	3.40110117	3.085334151	2.789756366	2.498470721	2.119452248	2.754268877	2.71134342	3.146350267	3.457348468	4.511982506	3.012221257	3.713883883	3.884811349	3.505441736	3.430747964	3.413558459	3.249411805	3.111509576	2.81780865	2.645870728	2.893971021	2.580175643	3.94388058	3.29033317	2.268107524	2.290146115	2.803887573	2.802939366	2.025527939	3.145324556	1.967940103	2.435534472	1.956550918	3.610828125	2.899522772	2.300410917	2.982546544	2.345903702	2.542263751	3.382156033	2.958557703	2.959638454	2.923642029	2.547786571	2.845864228	3.632434265	3.160978435	2.597719602	3.829215212	2.344511214	2.804032871	2.932876929	3.184781653	2.887534212	2.949392265	2.737639551	2.525565252	4.714958815	2.899451529	3.10771077	2.909996139	3.98672787	2.693891845	3.483583672	2.940583989	2.784161839	3.392060234	3.511264191	2.937312857	2.95333139	2.742008981	3.280230476	3.353314543	2.862275418	2.707375823	3.676740457	1.967845974	2.823001864	3.551001032	2.635540797	3.546065432	3.662815747	2.665918046	2.527585038	2.335356892	3.126072403	2.195157026	3.197077907	2.252735882	3.776811937	3.032390564	3.043474699	2.99785052	2.334241092	1.632895954	3.036120066	2.775038207	4.389893358	2.946843682	3.698477863	2.916458189	3.018070086	2.831475534	3.544723686	3.758383694	2.641766881	2.850604123	3.4142588	3.021942554	2.478572337	2.889455256	2.579996407	3.5362211	3.588297469	2.435625471	3.590969744	2.793420436	3.12054453	3.357545693	2.52837722	4.020191312	2.878767298	2.752956869	2.386136025	3.328004245	2.730380003	2.782252537	2.829331925	3.612369988	2.58068968	2.585350629	2.817915103	3.094555148	2.578770187	3.377196704	2.669770234	3.451715506	3.137440557	2.924205238	2.911543575	2.35221798	2.796723677	3.096300424	2.791545903	2.468764643	3.353872215	2.617305249	3.489980707	2.182567161	3.057750884	3.171549194	2.483385643	3.802686774	2.93455517	3.209280324	2.687704983	3.008211882	2.887597465	2.360358315	2.496229627	3.923700489	3.297859304	3.375969439	2.337992384	2.234743206	2.411504207	3.677330464	2.696339069	3.891875926	2.803566483	3.231854336	2.874606979
M199.0239T287	1.561547206	1.404450111	1.038265147	0.980203816	1.377870161	0.842588421	0	0	0	1.271256875	1.709642137	0.977648056	1.072082101	0	1.19069995	0	1.035847221	0	1.259396653	0.941197438	1.07937311	1.30969691	1.462209762	1.427613051	1.52881243	1.236319826	1.268536776	1.909370385	1.413498931	0	1.691806723	1.12561775	1.457298977	1.485699215	0	0.798393537	1.058759304	1.999273683	0.841176683	0.742923889	1.015070886	1.845340738	1.423021431	0.71710162	2.37535187	1.390324687	2.008162877	1.60059145	1.287726685	2.054646069	0.567669974	1.371918173	1.217154422	1.536807154	1.615280888	1.31493532	0	1.582673114	1.183700568	1.944161051	1.013818264	1.374145069	1.679368931	1.976887525	1.554507383	0.884002058	1.557102582	1.399376211	2.32303576	1.574453619	0	1.307154566	0.812593325	0.927484599	1.101402818	1.057895765	0.985637151	1.187804419	2.411585428	0	0	0	1.512595824	0.960405738	1.758967268	0	1.327282424	1.117134279	1.561321415	1.301042279	1.551246794	2.03919964	1.10124538	0.977074298	0.668376317	1.124638498	0.943135971	0.845970304	0	1.401457098	0.880199238	1.830731308	1.615516828	1.06432681	1.465058924	1.887819122	0	0	0	1.203348396	1.167529419	1.613617136	0.687278352	1.118890703	1.467512899	0	1.929121203	1.971636438	0	1.17792614	1.209774354	0	1.470652227	1.449271403	2.413932287	0	1.015908489	1.772831047	0.955403171	1.925139986	0.946732492	1.520817282	1.039887306	1.630047714	2.00238338	1.649099863	0	0.700392817	1.624650278	1.017477899	1.401865271	1.519153318	1.719632949	1.072422866	1.496104936	1.620815092	2.008465484	1.300406558	1.807025249	2.128784326	1.483321301	1.326934992	1.183890087	1.423610604	0	1.040437137	1.565325059	1.1231525	1.67494959	1.45818146	1.054298623	2.417233971	0.977817021	0.702999338	1.865450698	2.973653201	1.790422121	1.699414423	0.980538388	1.963064191	2.055593545	1.133507322	2.150889012	1.796751318	1.820492096	1.573574462	0	1.392627285	1.800276362	2.042789708
M199.037T59	2.635802788	3.031983874	2.85834815	2.948391114	2.929970549	3.022892055	3.231603551	3.24363586	3.204596951	2.801646141	2.629292719	3.195874207	3.132282023	3.126252938	3.199515412	3.334101403	3.124821513	3.478953851	3.232672822	3.136856405	2.902443299	2.837831179	2.929589163	2.961254987	3.079326953	3.325634745	3.283423645	3.138778294	3.410023331	3.223403623	3.583245866	3.207854279	2.793264072	3.044800321	2.86864592	3.016778911	2.979891503	2.984731743	3.024444916	2.847115791	2.69610317	2.93940887	2.940566199	2.916214181	3.095605234	3.169022897	3.045673636	3.305112326	3.058760307	3.171779505	3.151776187	3.129490455	3.095349068	3.45514527	3.138120861	3.001424759	3.232291339	3.358680252	3.05385493	3.109869388	3.061714325	3.045251473	3.189142504	3.135896667	3.182504039	3.386554116	3.083729256	3.232145057	3.211262808	2.628889453	3.171198267	3.26283173	3.394724558	3.233120102	2.959888729	2.996153604	3.498089147	3.399893555	3.211514477	3.076562189	3.03666154	3.334914071	3.173747099	3.055021563	3.196381424	2.967716774	3.294358002	3.153265862	3.214931823	3.046994656	3.101678539	3.276991639	3.300956098	3.077726054	3.223886319	3.267615014	3.123644938	2.985922555	3.047803186	3.068507297	2.447559559	3.378041091	3.375818294	3.071136905	3.051021456	3.301587	3.053288838	3.131108105	3.230960043	3.333097153	3.167411932	3.124422177	2.776001011	3.16504474	3.196339843	2.990847238	3.380895459	2.995194652	2.992019715	2.980960378	3.301760836	3.118227406	3.199692568	3.161065254	2.94741876	2.965630029	3.367999067	3.201971075	3.121833882	3.111286411	3.435094054	3.149608958	3.046611814	3.352594954	3.400712162	3.293836061	2.916392002	3.274500673	3.14214147	3.219057443	2.960025301	3.470567595	3.052662065	3.343263568	3.668618736	3.111777147	3.346604517	3.182624994	3.375103186	3.023348984	3.212479137	3.30521339	3.221892968	3.060441836	3.118554105	3.218936474	3.255281753	3.137513327	3.399898432	3.162243402	3.286298291	3.105731543	3.202288211	3.176698312	3.132317307	3.075525161	3.162756255	3.093543882	3.073734446	3.072770885	2.979100359	3.246720204	3.119596942	3.372914884	3.098169473	3.17962126	3.232943298	3.109745093	3.01160288	3.226424623
M199.0433T268	1.29526311	0.94618933	0	0	0	0	0	0	1.146245129	0.592560227	0	0.991875112	0	0	0.82638623	0	0	1.980152016	0	0.895797033	0	0	1.827062891	0	1.883430335	0	0.727032806	0.480863733	1.635654686	2.58398827	0	0	0	0	0	1.307576842	0	1.927505537	2.46882762	0.466055899	0	1.788768709	0	0	0	0	1.318942477	0.786234654	0	1.547047544	0	0.833341752	0	0	2.151953457	2.02465214	1.199567292	0	0.652015136	0	0	0	1.523392456	1.202422228	0.748241211	1.432767442	0	2.272400551	0	0	1.320651594	0	0.71094923	1.89555265	0	0.855578624	1.624330914	0	0	0	1.307312184	0	1.016900457	0	0	0	0.921745397	2.144459405	1.684605639	1.198394846	0	1.052409495	0	1.024065701	0	1.24031047	0.597235855	1.657287022	0	0.870859781	0	0	1.120972294	1.011874968	0	0.722548594	1.18924213	1.829578975	0.607701871	0	1.582335333	1.883387784	1.20939152	0	1.035000563	0	0	0.407558442	0	1.619826298	1.165213038	0	0	0.673722757	0.629638515	1.752022082	1.730404379	0	2.047817165	0.530640296	2.17333315	0	0	0.690624311	0	0	2.800835026	2.576554891	0	0	0	0	2.775446731	1.70068235	1.235957483	1.850003521	3.312497021	1.465749622	1.220873232	0	0	2.110654957	1.98449973	1.83705271	1.975541395	1.115637968	0	1.997421326	0	0.675419161	0.80644715	0	1.349099233	0	0.836843596	1.34418517	0	0	1.241416437	0	0	0.853443896	0.262154517	0	0.955220724	0	0.785432332	0	0.878011095	1.375082055
M199.0603T362	1.613489418	1.913551461	1.426182551	1.654187039	1.91474674	1.578879916	1.557459586	2.014786562	1.859317278	1.715317011	1.901031916	1.358926431	1.600662009	1.845688418	1.865505832	2.482762876	1.692819585	1.811765013	1.667534009	1.98210075	1.829339261	2.042644036	1.972072262	1.731806721	1.971271213	2.085947851	1.521797244	1.782711749	1.683853582	1.792317996	1.889213759	1.911973872	1.561680057	1.59714173	1.694610981	1.828773418	1.193987309	1.747048088	1.620679057	2.185288786	1.719660299	1.781334527	2.448708707	1.439090202	2.044529199	2.04509914	1.657078956	1.918311943	1.60378766	1.965797343	1.918946884	1.779085576	1.737662397	2.201792599	2.166628855	2.127687418	1.819392719	1.837601713	1.783139337	2.050909812	1.71784739	1.693550499	1.907837328	0	1.82495578	1.750604825	1.752444955	2.22352628	1.600849809	2.237950379	2.191205486	2.019665803	1.896132006	1.886392686	1.256439376	1.891034529	2.017399092	1.896865456	1.460704582	1.769967603	1.845683378	1.726735575	1.787586359	1.803638638	1.989757821	1.716116692	1.73351552	1.816475068	1.73158761	2.031853461	1.792349126	0	1.833421266	2.138507462	1.746850655	1.903813608	1.731462434	2.000119153	1.937023695	2.071075909	1.850577179	1.91468604	1.726599519	1.81436936	1.503259378	2.119397081	1.944348949	1.733525466	1.519942326	1.794581432	1.795911124	1.947922785	1.673379167	1.756435518	1.810275645	1.567933326	1.546177222	1.779411301	1.971969393	1.876064857	1.854578286	1.536584721	1.841488499	2.011041168	1.871835261	2.384945783	1.80254872	2.202386513	2.046442789	1.834884829	2.079299326	2.231246958	1.613802446	2.083054202	1.932018205	1.786935925	2.001285472	1.589181759	1.505408617	1.785066636	1.728790474	2.043943001	2.345720698	1.93101273	2.328348775	2.050595549	2.435256468	2.052830689	1.913496441	1.999593788	1.746277617	2.148374265	1.976194827	2.075237248	1.898104749	1.624920813	1.274095133	2.422421346	1.554372509	1.936554597	1.938710762	1.992165106	1.197666596	1.723763721	2.23567561	2.152865405	1.730837423	1.820568466	1.712335589	1.928289054	1.196508328	1.829515052	1.879778348	1.941029716	1.667908688	1.835317139	1.976774839	2.268811802	2.110779522	2.325682387
M199.0607T301	0.759440645	0	2.23053337	0	0	0	0	0.751772609	2.847029921	0	0	0.571682146	0	0	0	1.038547038	0	0.831195002	0	2.152248906	1.87477785	0.745419525	2.323261861	1.741493544	2.189667369	0	0	0.746501195	0	2.405305998	1.321730935	0	0.604989605	0	0.620964925	2.284044527	1.259467895	1.880433711	2.121920266	0	0.619800321	0.655433978	0.825105872	0.909690718	1.184896564	0	0.613554381	0.845124398	0	1.000874774	0	1.789394897	0	1.051953243	1.967026413	2.00734318	0	0	0	2.60532758	1.09409644	0.871826355	0	0	0.702727286	1.749315858	0.900383362	2.25398833	0	1.233428212	1.894591255	0	0.830732117	2.439017749	1.350742765	2.234361676	2.412265159	0.717579518	0.931659648	0	1.74528246	1.126313483	1.51306803	0.68088119	0	0	0	2.033415662	1.061448107	2.261183512	0	0	0	1.119337423	0	0	0.720296701	2.065841965	1.165252286	2.628214778	0	0	0	0.715011431	0	1.4309992	2.155539157	0.983422682	0	1.165633973	2.245455233	2.082123228	0	0	2.32765895	0	1.651167021	0.871994837	0.697013288	1.314070019	0	0	0	0.516962019	0.728609219	2.204386079	1.820622628	0	2.543733623	0.775307732	2.44639546	0	1.280277482	0.616424959	0.961836013	1.412834564	2.449681589	1.906907482	0	0	2.714875412	0	2.515268969	1.994635288	2.525013226	2.546687158	3.126394641	1.99579925	0.524498306	0.738170135	0.512626721	2.554693145	2.352678992	2.423300505	2.751817904	1.843803199	0	2.330377149	1.171000299	0.756341188	0	0	0	0	0.699813449	0	0.552457276	0.63362372	0.925205287	0	1.164563196	0.456915119	1.50852962	0	1.223665776	0.666004891	0.765058869	1.253132949	0	1.082022673
M199.0844T410	0	1.096263996	1.297988673	0	1.815684676	1.376136481	0.97909367	1.54104182	1.667993256	1.574347264	1.696880667	0.943896813	0.922355559	2.630060859	1.931622789	1.784154202	1.155930824	0.848784479	0	2.309131486	0	1.928602939	0	1.202019639	1.27901184	0.941269676	1.011440921	1.602903172	1.437557837	0	0	1.667301708	0.908314064	1.394712002	0.957147761	1.276224029	1.220448273	1.104053316	0	0.717349915	1.123313757	0.825899309	1.266622718	0.726715856	1.956767432	1.153696908	1.783831513	1.281788095	0	0.929818603	1.57318308	1.124836547	1.6730148	1.507582796	1.982947028	0	1.575177578	0	1.474381711	1.030118262	2.074391678	1.837592297	1.46240591	0.681456156	0.862230013	1.56841298	0.919101796	0	1.747983724	2.072289146	1.170686442	2.06690916	1.247940976	1.558255557	0.995243554	1.591447861	0	1.02469569	1.545024132	1.183329699	1.451610302	1.440203573	1.754115789	1.720499127	1.945947915	1.854736063	1.703412438	1.682364711	1.722738103	1.500475826	0	1.383406848	0	1.562623731	1.703598019	1.946141112	1.307653984	1.713260938	1.411216998	1.765802031	2.050308381	1.125111472	1.058482263	1.669837495	1.012689685	1.62697264	1.419416164	1.553343082	1.399852018	0.926383376	0.977204137	0	1.56930067	1.681849489	0	1.51682657	1.970424553	1.785182085	1.849187098	1.804901475	1.736441762	1.484371472	0	0.706443351	1.750473792	1.558110693	1.585807827	1.590124664	0	1.655744946	1.862660582	0	1.551931528	0.947176493	1.108374206	1.892253467	1.611811134	1.085574906	1.218631495	1.046952261	0	1.516056869	1.166900647	1.628703146	2.399137548	0	0	0.888312808	1.5431459	1.814057475	1.944984684	1.619671663	1.278923883	0	1.013583948	0	0	1.7732325	1.022725985	1.930349334	0	1.794234014	0.595730555	1.584321431	1.414753551	1.079453545	1.636763429	1.481146138	0.824804263	1.816731222	0	1.372055918	1.541360606	1.179504492	1.887144093	1.456537146	1.89644938	1.838767571	1.138189543	2.027792655
M199.0972T443	3.362004307	3.651743338	3.246837747	3.215387777	3.89923304	3.449908444	2.255626413	3.586028156	3.558344546	3.658992755	3.370019683	3.283460505	3.200085955	2.751132908	3.908622502	3.872393568	2.839321249	3.408793467	3.571504646	3.783296737	3.550087049	4.199136839	3.418858251	3.775963649	3.40158631	2.699200433	3.397096214	3.726238008	3.720657247	3.183380947	3.247865447	3.379465574	2.869573832	3.674290011	3.655206351	3.958423611	2.698145813	3.738591069	3.469866927	3.122300206	3.082153329	2.802529743	3.392549281	3.469211658	3.623135304	3.228431169	3.766405076	3.420142844	3.391436183	3.684262438	3.710563292	3.51861994	3.969389683	3.828194883	3.642494097	3.025067099	3.597786104	3.018021619	3.452740723	3.705842487	3.749936411	3.80800455	3.500271844	3.392616135	3.455769984	3.870470176	3.716218722	3.384372843	3.367280212	4.011359765	3.245749947	4.121641333	3.887072732	3.823432106	3.417944432	3.126179742	3.540560536	3.33528432	3.761109576	3.445433495	3.476681482	3.033451146	3.86128586	3.703667019	3.59948171	3.79143449	3.275240728	3.831568592	3.859907282	3.280502707	2.324248457	3.482587089	3.364138581	3.877902155	3.998637849	3.6645676	3.195227677	3.858223962	3.788569764	4.032503533	3.444350534	3.774562881	3.736001127	3.705758099	3.593225355	3.835781336	3.807269834	3.682462753	3.804896843	3.617108544	3.447557898	3.35614408	3.87021927	3.826302515	3.785229413	3.582314794	3.09878829	3.408489945	4.098657046	3.456586965	4.059083496	3.292538198	2.405904752	3.686449011	4.040379055	3.324061037	3.716155705	3.624330662	3.451148504	3.857034908	3.772237286	3.898578234	3.219571114	3.466338954	3.45745113	3.769156093	3.37296538	3.796322796	3.502913868	3.270569489	3.030423941	3.321491637	3.542280254	3.621742545	4.038756296	3.980916354	3.91840865	3.420280244	3.610536126	3.386654941	3.688534009	3.463392214	3.689036649	3.861448415	3.533068169	3.33876716	3.471182797	3.984870997	3.152386312	3.79006631	3.807095425	3.645546627	3.976920572	3.988763747	3.524377835	3.527903557	4.116140177	3.506051098	3.441995585	3.330489247	3.470789518	3.720548599	3.736497087	3.275489785	3.615731697	3.986517481	3.968693551	3.679116596	4.093733158	3.716318217
M199.0972T376	1.180646263	2.563495486	2.085285417	0	2.584868632	2.403634894	2.601253016	2.019572147	1.957012718	2.335333838	2.350069962	1.954764888	1.763656672	2.340028747	1.598129259	2.112273091	2.141296442	2.20144065	2.183741415	0	2.7406229	2.436131532	2.634297572	1.879298669	1.677264376	2.622280284	2.551206946	2.374923086	1.856381635	1.192352593	1.78589739	2.001727653	1.590748486	1.655630229	2.260229541	2.507830332	1.920157561	2.12343982	1.93734179	2.1864301	1.545151077	2.258742356	1.777885501	1.749132461	0	1.600193428	2.025507966	1.68626777	2.203761938	2.397768552	1.5234972	1.547230746	0	1.203364074	1.958072299	1.398106188	1.489468937	1.712531233	2.265158588	1.924644629	0	1.557811807	1.891468508	1.70270969	2.266737611	3.086731564	2.328637929	2.048488954	2.339665803	2.084134582	2.064386793	2.139396624	2.211468347	2.597541561	1.740185335	2.30435599	2.084301928	2.352723478	1.811975945	1.947113739	2.036765175	2.185817883	2.100785325	0	2.205498618	1.534102397	1.892775764	2.061477937	2.304366581	2.269738001	2.541505023	2.074643861	1.991217193	1.6976073	1.659868659	2.198277867	1.281688607	1.893571631	2.325361956	2.009537528	0	2.063332367	2.444418574	2.084263632	1.993504151	2.493098685	1.955563829	1.905069028	2.30536747	2.624531358	1.74203167	1.991400014	3.068398579	2.332496375	1.982578205	1.914915545	2.048709051	2.352623828	1.986463566	2.005135083	2.729364095	2.08087234	1.798014834	2.166069136	1.91263602	2.518550965	2.57602977	0.925256294	2.025223519	2.498316781	2.743796214	2.137594505	2.243091619	2.822143465	2.194665774	2.584890857	1.769716035	2.464893645	2.002253725	2.249870234	1.352365219	2.347866418	1.960881338	2.129378262	2.4985402	1.807772979	2.506112768	2.178489164	2.271211088	2.097685998	1.862764266	2.056804763	2.148925796	2.257129406	2.082309328	2.674992375	2.452411527	2.529190384	2.006061623	2.164153201	2.804907833	2.187238246	2.224833116	2.064826735	2.453602335	2.784517726	0.878306439	2.209099393	2.19733053	2.242119062	1.991387988	1.611901002	2.379817306	2.090417689	1.76937232	3.238117902	1.888214567	2.049946758	2.46701159	2.528931007
M199.0972T504	0.805846414	1.779544255	1.321402001	0	2.356839758	1.694524758	0	1.448679573	2.249203377	1.708681821	1.103933113	0.735554809	0.448475565	0.979671974	2.379029754	2.042316169	0.690148339	1.923937336	0	2.198189205	0	2.475226114	2.039265476	2.013334323	2.282820548	1.768406846	1.116468044	1.797032065	1.897424788	0.981188995	1.28854731	1.702093612	0	1.867136462	1.570659261	2.338028244	0	1.494536313	1.139997581	1.667038133	0.937871535	1.298431676	1.476068822	1.963508665	1.665401194	0.977349642	2.460309649	2.086399128	0	1.898889366	2.154988434	1.816714144	2.083223978	1.651676649	1.907165313	1.351533107	1.621063089	1.292462268	1.547143008	2.368498195	1.879416449	1.706119376	1.471645612	1.346213363	1.931452693	2.239105021	1.503395037	1.282734471	1.464297245	2.766464806	1.396363671	2.101048743	2.428930499	1.987122312	1.819189129	1.642718957	0	1.157909153	1.562448886	1.112276346	1.732023236	1.297981348	1.911360404	2.154340795	1.565031333	1.987007015	1.553855856	1.645530357	1.746561076	1.576340112	0	0	0	2.221275216	2.211738541	2.059034965	1.759780844	1.423804148	2.403600514	2.166768969	2.274542417	1.516915941	1.346747652	2.4952534	1.176385943	2.092889709	1.790481667	1.545544837	1.531478632	1.542571321	1.695047357	1.110475426	2.083961428	2.227816963	2.126042174	1.809704256	0.939276974	1.953055169	2.571925494	1.398861309	2.297674248	1.512628388	0.978084622	1.783238014	2.395828502	2.135023268	1.865331361	2.09917387	0.939479891	1.507449346	2.124640162	1.644278279	1.480648005	1.281276552	1.26603604	2.069602596	3.043680931	1.783777138	1.497778103	1.358168036	0	0.963039313	0	1.750003841	2.204925886	1.739077027	0	1.346897228	1.179912181	2.026046912	1.483320421	1.407351986	1.079038701	1.682548971	1.092797014	0.840419964	0.919603137	1.689722409	1.612236986	1.562116562	2.748663957	1.579354567	1.413845185	1.915287526	1.914490712	1.314739076	2.719599747	1.286431714	1.529277262	1.693413349	1.408296142	1.734477049	1.454593549	0.845945724	2.1958793	2.450340932	2.2093754	1.073754376	0	1.883871354
M199.0972T327	0	1.707945407	0.66401117	0	1.702868805	1.313871673	1.10252338	2.180613121	1.758039539	1.468243706	2.393203269	0.886858017	0	0	1.520788568	1.913232424	0	1.668433887	0	1.433254493	1.556453327	1.102980759	1.288367435	0	1.221856828	1.226993727	2.202778686	0	1.619095849	1.275099713	0	0	1.563233431	1.605125772	1.236499838	1.684780063	1.084520058	2.167817077	0	0	0	1.974502051	1.580587879	0.813101706	0.625728232	1.981094792	1.991465404	1.02205488	0	0.869560413	2.104330908	1.720378278	1.453538173	1.643414552	1.331467947	1.360025695	1.665439868	1.329859707	2.005324132	2.433191891	1.241649897	0.78732817	0	1.198065834	1.583873838	1.771794492	1.627218251	1.873998965	1.802941209	1.420343613	1.229036158	1.229590705	1.222093849	1.457199577	1.061565613	1.333114323	1.497984686	0.733984868	1.628720938	0.831753954	1.409989297	1.366900156	1.534958786	1.19783044	0	2.38902402	1.310294487	1.411473554	1.279409377	1.461674909	1.303510638	1.329233629	2.420019755	0.808333538	1.536166781	1.215440133	1.530692893	1.482969201	1.548179678	1.330335508	0	1.798023983	2.238525361	1.660420707	1.526259988	1.034744541	1.384992073	1.34302963	2.071789356	1.92265915	1.350129359	1.327715303	1.80788524	1.337128262	1.301376647	1.229826452	1.258302771	1.414903186	0.659893697	1.328691267	1.205961137	1.287223813	2.916919731	2.632699807	2.008224328	0	2.586389624	1.231200844	1.836545841	1.03186762	2.323179363	1.928144149	1.376999191	1.412014327	1.987219969	0	1.051345024	2.100472917	0	1.155175425	1.375844434	1.04942762	1.752379232	1.666205768	1.974408843	1.606231405	2.145271397	1.889808856	1.142319813	1.693716023	1.711016277	1.851436146	2.313895975	1.448850403	1.841456378	2.505348624	0.885800766	1.904835747	1.222437231	1.301990837	1.518503948	2.223747922	1.545641413	0.728692281	1.620560827	1.783596282	1.556897287	0.999183123	1.916484344	1.117760928	1.487223975	1.577598107	1.525222254	1.334816982	1.81141726	1.647720915	1.657011782	1.434067971	1.710081145	2.142605395
M199.1163T452	1.754447698	2.237717471	1.789598317	0	1.846499586	1.943236308	1.947796358	2.118155266	2.048337937	2.199480463	2.094497572	1.695141622	1.943829069	0.991320688	1.93215379	2.403156455	2.195925148	2.678469962	2.030314126	2.452480811	2.059151686	2.497705332	2.196111162	1.98912214	2.019007059	2.032679406	1.976769656	1.971220333	2.325876632	1.571617163	2.711111739	1.985376918	2.197239315	1.913916492	2.005097221	2.064372968	0	1.966973313	1.913927368	1.280483042	2.127193911	1.990593225	1.526692289	1.760421011	1.963210545	1.529080373	2.267466636	2.312228942	1.961092144	1.775284338	2.234299038	2.506988958	2.447614927	2.095271189	2.034790984	1.559979929	1.998193406	2.141159493	2.269324515	2.7742073	2.090669767	2.094214708	1.737179361	2.235531661	2.82020648	1.945350528	2.28563696	1.922972719	1.964528632	2.301294476	2.430222242	2.72525265	1.974453163	1.747507033	1.421389188	2.022131579	1.431643825	1.779066594	2.060221882	2.208682608	1.542323584	2.473684673	2.355583903	1.812692702	2.043880143	1.786310467	1.919432646	2.247846122	2.379121087	2.09846775	2.1000367	0	1.683325089	1.798900481	1.96993018	2.25605938	2.068571354	2.388522987	2.278245785	2.310346324	2.216359068	1.552768148	2.686872706	2.622972234	1.951277637	2.190458901	2.193878225	2.47760615	2.430971063	1.959134751	1.199759774	1.733665887	1.653580605	1.95290201	1.833839126	2.029724333	1.870576384	2.077340905	1.936760532	2.306775055	2.489023594	2.325700081	2.125444258	1.5282053	2.370748634	2.276959343	1.55587337	2.303579899	2.221401523	1.823806439	1.999199327	2.056475451	1.64106064	2.124389407	2.352781269	2.264501151	2.539494798	1.75639061	2.237492236	1.590701167	1.646585614	2.343703818	1.886726543	2.535225435	2.212405283	2.273270084	2.223366118	1.964290444	1.454543251	2.347025416	2.224937207	2.110675898	2.435542675	2.293780552	1.610164067	1.787818795	1.854249751	2.272188268	2.236206541	2.39637831	2.507402714	2.265068526	1.632247496	2.143039188	1.793065018	1.850782351	2.074205649	1.538986432	2.099851475	1.904810548	1.616474014	1.440504512	1.688706014	1.542890964	1.561789222	2.068016102	2.479020299	2.042888247	2.298767054	2.303635314
